user_id,subscription_start_date,plan_type,monthly_price,status
4044,2025-01-14,Premium,19.99,active
4056,2025-01-16,Standard,14.99,active
4059,2025-01-14,Standard,14.99,active
4063,2025-01-17,Basic,9.99,active
4066,2025-01-18,Basic,9.99,active
4067,2025-01-20,Standard,14.99,active
4071,2025-01-20,Standard,14.99,active
4072,2025-01-15,Standard,14.99,active
4074,2025-01-20,Basic,9.99,active
4080,2025-01-14,Basic,9.99,active
4091,2025-01-17,Standard,14.99,active
4096,2025-01-18,Basic,9.99,active
4101,2025-01-15,Premium,19.99,active
4104,2025-01-20,Premium,19.99,active
4116,2025-01-15,Basic,9.99,active
4119,2025-01-18,Standard,14.99,active
4124,2025-01-20,Premium,19.99,active
4127,2025-01-20,Basic,9.99,active
4131,2025-01-20,Standard,14.99,active
4133,2025-01-14,Basic,9.99,active
4136,2025-01-14,Basic,9.99,active
4153,2025-01-19,Standard,14.99,active
4157,2025-01-14,Basic,9.99,active
4163,2025-01-17,Standard,14.99,active
4173,2025-01-19,Standard,14.99,active
4174,2025-01-18,Basic,9.99,active
4183,2025-01-19,Standard,14.99,active
4184,2025-01-20,Premium,19.99,active
4192,2025-01-15,Basic,9.99,active
4201,2025-01-17,Basic,9.99,active
4207,2025-01-19,Standard,14.99,active
4214,2025-01-17,Basic,9.99,active
4218,2025-01-20,Basic,9.99,active
4223,2025-01-18,Basic,9.99,active
4225,2025-01-19,Standard,14.99,active
4226,2025-01-21,Basic,9.99,active
4236,2025-01-17,Basic,9.99,active
4254,2025-01-15,Basic,9.99,active
4259,2025-01-16,Standard,14.99,active
4264,2025-01-17,Basic,9.99,active
4267,2025-01-17,Standard,14.99,active
4276,2025-01-21,Standard,14.99,active
4281,2025-01-18,Basic,9.99,active
4295,2025-01-15,Basic,9.99,active
4309,2025-01-15,Basic,9.99,active
4311,2025-01-20,Basic,9.99,active
4320,2025-01-16,Basic,9.99,active
4328,2025-01-18,Basic,9.99,active
4330,2025-01-21,Premium,19.99,active
4335,2025-01-15,Standard,14.99,active
4337,2025-01-21,Standard,14.99,active
4344,2025-01-17,Basic,9.99,active
4347,2025-01-16,Basic,9.99,active
4364,2025-01-17,Basic,9.99,active
4370,2025-01-16,Standard,14.99,active
4378,2025-01-18,Standard,14.99,active
4391,2025-01-16,Premium,19.99,active
4395,2025-01-21,Standard,14.99,active
4412,2025-01-20,Basic,9.99,active
4416,2025-01-19,Standard,14.99,active
4418,2025-01-16,Premium,19.99,active
4425,2025-01-18,Basic,9.99,active
4432,2025-01-17,Standard,14.99,active
4445,2025-01-18,Basic,9.99,active
4456,2025-01-16,Standard,14.99,active
4457,2025-01-19,Standard,14.99,active
4458,2025-01-21,Basic,9.99,active
4459,2025-01-20,Premium,19.99,active
4464,2025-01-18,Basic,9.99,active
4465,2025-01-19,Basic,9.99,active
4489,2025-01-16,Basic,9.99,active
4491,2025-01-18,Basic,9.99,active
4497,2025-01-19,Basic,9.99,active
4512,2025-01-17,Basic,9.99,active
4515,2025-01-20,Standard,14.99,active
4519,2025-01-21,Premium,19.99,active
4520,2025-01-22,Standard,14.99,active
4522,2025-01-20,Premium,19.99,active
4531,2025-01-20,Basic,9.99,active
4533,2025-01-18,Standard,14.99,active
4544,2025-01-18,Standard,14.99,active
4554,2025-01-21,Premium,19.99,active
4556,2025-01-21,Standard,14.99,active
4559,2025-01-19,Basic,9.99,active
4565,2025-01-16,Standard,14.99,active
4576,2025-01-20,Basic,9.99,active
4589,2025-01-19,Basic,9.99,active
4592,2025-01-19,Basic,9.99,active
4593,2025-01-20,Basic,9.99,active
4596,2025-01-18,Standard,14.99,active
4604,2025-01-19,Basic,9.99,active
4608,2025-01-20,Standard,14.99,active
4609,2025-01-21,Basic,9.99,active
4611,2025-01-21,Basic,9.99,active
4613,2025-01-18,Standard,14.99,active
4621,2025-01-20,Standard,14.99,active
4625,2025-01-16,Basic,9.99,active
4629,2025-01-22,Standard,14.99,active
4635,2025-01-18,Standard,14.99,active
4636,2025-01-20,Premium,19.99,active
4640,2025-01-22,Premium,19.99,active
4651,2025-01-17,Premium,19.99,active
4674,2025-01-22,Basic,9.99,active
4692,2025-01-18,Premium,19.99,active
4705,2025-01-22,Basic,9.99,active
4708,2025-01-21,Basic,9.99,active
4709,2025-01-16,Basic,9.99,active
4711,2025-01-18,Basic,9.99,active
4717,2025-01-22,Standard,14.99,active
4725,2025-01-17,Premium,19.99,active
4738,2025-01-17,Basic,9.99,active
4744,2025-01-22,Standard,14.99,active
4745,2025-01-17,Premium,19.99,active
4762,2025-01-22,Premium,19.99,active
4763,2025-01-21,Basic,9.99,active
4775,2025-01-17,Premium,19.99,active
4783,2025-01-16,Standard,14.99,active
4784,2025-01-20,Basic,9.99,active
4789,2025-01-18,Premium,19.99,active
4794,2025-01-18,Standard,14.99,active
4796,2025-01-19,Basic,9.99,active
4799,2025-01-21,Premium,19.99,active
4808,2025-01-21,Basic,9.99,active
4809,2025-01-18,Premium,19.99,active
4811,2025-01-23,Standard,14.99,active
4813,2025-01-17,Standard,14.99,active
4816,2025-01-19,Basic,9.99,active
4828,2025-01-18,Basic,9.99,active
4832,2025-01-23,Standard,14.99,active
4833,2025-01-19,Basic,9.99,active
4841,2025-01-21,Premium,19.99,active
4842,2025-01-23,Standard,14.99,active
4848,2025-01-19,Premium,19.99,active
4850,2025-01-22,Basic,9.99,active
4855,2025-01-20,Premium,19.99,active
4856,2025-01-23,Standard,14.99,active
4866,2025-01-23,Basic,9.99,active
4869,2025-01-22,Standard,14.99,active
4872,2025-01-22,Premium,19.99,active
4874,2025-01-18,Basic,9.99,active
4879,2025-01-20,Standard,14.99,active
4883,2025-01-17,Standard,14.99,active
4891,2025-01-19,Standard,14.99,active
4908,2025-01-22,Basic,9.99,active
4909,2025-01-18,Standard,14.99,active
4910,2025-01-17,Standard,14.99,active
4914,2025-01-17,Standard,14.99,active
4916,2025-01-22,Basic,9.99,active
4917,2025-01-23,Basic,9.99,active
4926,2025-01-22,Standard,14.99,active
4936,2025-01-22,Premium,19.99,active
4938,2025-01-19,Standard,14.99,active
4939,2025-01-22,Basic,9.99,active
4940,2025-01-18,Basic,9.99,active
4943,2025-01-18,Standard,14.99,active
4948,2025-01-17,Standard,14.99,active
4961,2025-01-22,Premium,19.99,active
4965,2025-01-23,Basic,9.99,active
4973,2025-01-17,Basic,9.99,active
4976,2025-01-19,Standard,14.99,active
4977,2025-01-20,Premium,19.99,active
4978,2025-01-23,Basic,9.99,active
4979,2025-01-17,Basic,9.99,active
4983,2025-01-17,Basic,9.99,active
4999,2025-01-23,Standard,14.99,active
5027,2025-01-19,Basic,9.99,active
5047,2025-01-22,Basic,9.99,active
5060,2025-01-20,Standard,14.99,active
5066,2025-01-22,Basic,9.99,active
5083,2025-01-21,Standard,14.99,active
5087,2025-01-23,Standard,14.99,active
5089,2025-01-18,Basic,9.99,active
5094,2025-01-17,Standard,14.99,active
5096,2025-01-18,Basic,9.99,active
5101,2025-01-19,Standard,14.99,active
5113,2025-01-20,Basic,9.99,active
5116,2025-01-23,Basic,9.99,active
5122,2025-01-19,Standard,14.99,active
5123,2025-01-18,Standard,14.99,active
5132,2025-01-21,Basic,9.99,active
5141,2025-01-21,Basic,9.99,active
5145,2025-01-24,Basic,9.99,active
5147,2025-01-24,Premium,19.99,active
5156,2025-01-18,Basic,9.99,active
5161,2025-01-19,Standard,14.99,active
5163,2025-01-22,Standard,14.99,active
5164,2025-01-21,Standard,14.99,active
5168,2025-01-21,Standard,14.99,active
5175,2025-01-24,Basic,9.99,active
5186,2025-01-22,Basic,9.99,active
5188,2025-01-23,Premium,19.99,active
5196,2025-01-24,Premium,19.99,active
5198,2025-01-22,Standard,14.99,active
5203,2025-01-20,Basic,9.99,active
5208,2025-01-20,Basic,9.99,active
5212,2025-01-19,Basic,9.99,active
5220,2025-01-18,Premium,19.99,active
5229,2025-01-19,Basic,9.99,active
5232,2025-01-20,Basic,9.99,active
5236,2025-01-24,Standard,14.99,active
5240,2025-01-22,Standard,14.99,active
5241,2025-01-21,Premium,19.99,active
5246,2025-01-23,Basic,9.99,active
5255,2025-01-19,Basic,9.99,active
5261,2025-01-22,Basic,9.99,active
5263,2025-01-22,Basic,9.99,active
5265,2025-01-20,Standard,14.99,active
5273,2025-01-24,Basic,9.99,active
5278,2025-01-23,Standard,14.99,active
5283,2025-01-23,Premium,19.99,active
5286,2025-01-24,Basic,9.99,active
5287,2025-01-19,Basic,9.99,active
5291,2025-01-24,Standard,14.99,active
5292,2025-01-24,Basic,9.99,active
5320,2025-01-18,Standard,14.99,active
5321,2025-01-18,Standard,14.99,active
5328,2025-01-19,Basic,9.99,active
5329,2025-01-19,Basic,9.99,active
5334,2025-01-24,Standard,14.99,active
5348,2025-01-21,Standard,14.99,active
5349,2025-01-22,Basic,9.99,active
5353,2025-01-18,Standard,14.99,active
5359,2025-01-23,Basic,9.99,active
5361,2025-01-19,Premium,19.99,active
5391,2025-01-21,Basic,9.99,active
5394,2025-01-18,Premium,19.99,active
5396,2025-01-20,Standard,14.99,active
5405,2025-01-20,Basic,9.99,active
5408,2025-01-24,Basic,9.99,active
5415,2025-01-20,Basic,9.99,active
5431,2025-01-22,Standard,14.99,active
5434,2025-01-24,Basic,9.99,active
5441,2025-01-19,Standard,14.99,active
5449,2025-01-20,Basic,9.99,active
5465,2025-01-20,Standard,14.99,active
5470,2025-01-21,Basic,9.99,active
5471,2025-01-20,Premium,19.99,active
5472,2025-01-19,Premium,19.99,active
5479,2025-01-20,Premium,19.99,active
5483,2025-01-23,Standard,14.99,active
5484,2025-01-19,Basic,9.99,active
5485,2025-01-22,Basic,9.99,active
5494,2025-01-22,Standard,14.99,active
5501,2025-01-21,Basic,9.99,active
5506,2025-01-22,Premium,19.99,active
5553,2025-01-25,Basic,9.99,active
5555,2025-01-25,Standard,14.99,active
5561,2025-01-24,Basic,9.99,active
5564,2025-01-19,Basic,9.99,active
5567,2025-01-24,Basic,9.99,active
5570,2025-01-22,Standard,14.99,active
5575,2025-01-23,Basic,9.99,active
5581,2025-01-22,Standard,14.99,active
5590,2025-01-23,Premium,19.99,active
5599,2025-01-20,Standard,14.99,active
5604,2025-01-24,Standard,14.99,active
5606,2025-01-21,Premium,19.99,active
5608,2025-01-19,Standard,14.99,active
5609,2025-01-25,Basic,9.99,active
5620,2025-01-24,Standard,14.99,active
5621,2025-01-19,Standard,14.99,active
5622,2025-01-19,Standard,14.99,active
5634,2025-01-24,Basic,9.99,active
5635,2025-01-23,Basic,9.99,active
5639,2025-01-25,Standard,14.99,active
5643,2025-01-23,Standard,14.99,active
5644,2025-01-23,Standard,14.99,active
5648,2025-01-23,Basic,9.99,active
5651,2025-01-22,Basic,9.99,active
5653,2025-01-25,Basic,9.99,active
5662,2025-01-22,Basic,9.99,active
5689,2025-01-22,Standard,14.99,active
5701,2025-01-20,Basic,9.99,active
5705,2025-01-24,Basic,9.99,active
5708,2025-01-21,Standard,14.99,active
5715,2025-01-24,Basic,9.99,active
5716,2025-01-25,Basic,9.99,active
5721,2025-01-23,Standard,14.99,active
5726,2025-01-23,Basic,9.99,active
5728,2025-01-20,Premium,19.99,active
5733,2025-01-22,Standard,14.99,active
5734,2025-01-26,Basic,9.99,active
5736,2025-01-25,Basic,9.99,active
5741,2025-01-21,Basic,9.99,active
5744,2025-01-20,Basic,9.99,active
5760,2025-01-24,Basic,9.99,active
5769,2025-01-25,Standard,14.99,active
5773,2025-01-24,Basic,9.99,active
5780,2025-01-21,Basic,9.99,active
5784,2025-01-20,Standard,14.99,active
5799,2025-01-22,Basic,9.99,active
5800,2025-01-23,Premium,19.99,active
5802,2025-01-24,Standard,14.99,active
5817,2025-01-26,Basic,9.99,active
5819,2025-01-25,Standard,14.99,active
5823,2025-01-20,Basic,9.99,active
5834,2025-01-20,Standard,14.99,active
5837,2025-01-21,Basic,9.99,active
5856,2025-01-24,Standard,14.99,active
5858,2025-01-20,Standard,14.99,active
5891,2025-01-23,Standard,14.99,active
5893,2025-01-24,Basic,9.99,active
5906,2025-01-24,Standard,14.99,active
5919,2025-01-22,Standard,14.99,active
5933,2025-01-24,Premium,19.99,active
5941,2025-01-24,Standard,14.99,active
5947,2025-01-23,Basic,9.99,active
5948,2025-01-26,Standard,14.99,active
5952,2025-01-26,Basic,9.99,active
5963,2025-01-26,Basic,9.99,active
5971,2025-01-23,Premium,19.99,active
5979,2025-01-25,Premium,19.99,active
5984,2025-01-23,Standard,14.99,active
5998,2025-01-25,Basic,9.99,active
6002,2025-01-23,Basic,9.99,active
6013,2025-01-24,Premium,19.99,active
6018,2025-01-24,Standard,14.99,active
6027,2025-01-21,Standard,14.99,active
6034,2025-01-25,Standard,14.99,active
6035,2025-01-21,Basic,9.99,active
6042,2025-01-22,Basic,9.99,active
6048,2025-01-23,Premium,19.99,active
6058,2025-01-24,Basic,9.99,active
6061,2025-01-26,Premium,19.99,active
6063,2025-01-27,Premium,19.99,active
6069,2025-01-22,Basic,9.99,active
6073,2025-01-25,Basic,9.99,active
6077,2025-01-25,Standard,14.99,active
6083,2025-01-22,Basic,9.99,active
6093,2025-01-21,Standard,14.99,active
6105,2025-01-26,Basic,9.99,active
6110,2025-01-27,Premium,19.99,active
6116,2025-01-21,Basic,9.99,active
6122,2025-01-23,Premium,19.99,active
6132,2025-01-25,Basic,9.99,active
6150,2025-01-24,Basic,9.99,active
6151,2025-01-21,Standard,14.99,active
6153,2025-01-21,Standard,14.99,active
6155,2025-01-21,Premium,19.99,active
6157,2025-01-27,Basic,9.99,active
6159,2025-01-27,Basic,9.99,active
6164,2025-01-21,Standard,14.99,active
6177,2025-01-27,Basic,9.99,active
6181,2025-01-23,Basic,9.99,active
6182,2025-01-27,Basic,9.99,active
6188,2025-01-26,Premium,19.99,active
6198,2025-01-22,Basic,9.99,active
6201,2025-01-27,Basic,9.99,active
6214,2025-01-24,Standard,14.99,active
6215,2025-01-24,Basic,9.99,active
6227,2025-01-24,Basic,9.99,active
6231,2025-01-21,Standard,14.99,active
6234,2025-01-23,Basic,9.99,active
6237,2025-01-24,Standard,14.99,active
6240,2025-01-26,Basic,9.99,active
6246,2025-01-27,Basic,9.99,active
6256,2025-01-27,Standard,14.99,active
6266,2025-01-23,Basic,9.99,active
6267,2025-01-24,Standard,14.99,active
6274,2025-01-26,Premium,19.99,active
6292,2025-01-24,Standard,14.99,active
6297,2025-01-27,Basic,9.99,active
6299,2025-01-27,Basic,9.99,active
6309,2025-01-28,Premium,19.99,active
6315,2025-01-22,Basic,9.99,active
6323,2025-01-26,Premium,19.99,active
6324,2025-01-25,Standard,14.99,active
6333,2025-01-24,Premium,19.99,active
6339,2025-01-26,Basic,9.99,active
6341,2025-01-22,Standard,14.99,active
6350,2025-01-28,Premium,19.99,active
6351,2025-01-22,Basic,9.99,active
6355,2025-01-26,Standard,14.99,active
6358,2025-01-22,Basic,9.99,active
6359,2025-01-24,Basic,9.99,active
6363,2025-01-24,Standard,14.99,active
6364,2025-01-24,Standard,14.99,active
6371,2025-01-27,Premium,19.99,active
6379,2025-01-22,Standard,14.99,active
6382,2025-01-26,Standard,14.99,active
6387,2025-01-24,Standard,14.99,active
6388,2025-01-23,Premium,19.99,active
6389,2025-01-26,Standard,14.99,active
6397,2025-01-26,Standard,14.99,active
6401,2025-01-26,Basic,9.99,active
6405,2025-01-23,Basic,9.99,active
6408,2025-01-25,Standard,14.99,active
6409,2025-01-27,Basic,9.99,active
6415,2025-01-27,Standard,14.99,active
6417,2025-01-27,Basic,9.99,active
6424,2025-01-26,Basic,9.99,active
6435,2025-01-26,Standard,14.99,active
6438,2025-01-26,Standard,14.99,active
6441,2025-01-27,Basic,9.99,active
6443,2025-01-28,Basic,9.99,active
6457,2025-01-27,Standard,14.99,active
6466,2025-01-25,Basic,9.99,active
6477,2025-01-23,Basic,9.99,active
6478,2025-01-24,Basic,9.99,active
6485,2025-01-26,Basic,9.99,active
6486,2025-01-23,Premium,19.99,active
6500,2025-01-23,Standard,14.99,active
6501,2025-01-23,Basic,9.99,active
6504,2025-01-22,Basic,9.99,active
6508,2025-01-24,Premium,19.99,active
6511,2025-01-23,Standard,14.99,active
6512,2025-01-22,Standard,14.99,active
6534,2025-01-28,Basic,9.99,active
6540,2025-01-25,Standard,14.99,active
6555,2025-01-23,Standard,14.99,active
6559,2025-01-26,Basic,9.99,active
6561,2025-01-28,Standard,14.99,active
6564,2025-01-24,Premium,19.99,active
6568,2025-01-23,Premium,19.99,active
6572,2025-01-24,Standard,14.99,active
6580,2025-01-28,Premium,19.99,active
6600,2025-01-28,Standard,14.99,active
6606,2025-01-25,Standard,14.99,active
6610,2025-01-27,Standard,14.99,active
6615,2025-01-29,Basic,9.99,active
6622,2025-01-28,Premium,19.99,active
6641,2025-01-27,Basic,9.99,active
6646,2025-01-24,Standard,14.99,active
6648,2025-01-28,Basic,9.99,active
6649,2025-01-24,Basic,9.99,active
6653,2025-01-28,Standard,14.99,active
6659,2025-01-28,Standard,14.99,active
6671,2025-01-26,Basic,9.99,active
6674,2025-01-27,Standard,14.99,active
6685,2025-01-25,Premium,19.99,active
6686,2025-01-29,Basic,9.99,active
6687,2025-01-29,Standard,14.99,active
6702,2025-01-29,Basic,9.99,active
6703,2025-01-29,Standard,14.99,active
6705,2025-01-26,Basic,9.99,active
6714,2025-01-26,Premium,19.99,active
6715,2025-01-24,Standard,14.99,active
6719,2025-01-28,Basic,9.99,active
6721,2025-01-27,Standard,14.99,active
6728,2025-01-23,Standard,14.99,active
6734,2025-01-26,Basic,9.99,active
6738,2025-01-25,Basic,9.99,active
6741,2025-01-23,Basic,9.99,active
6758,2025-01-23,Basic,9.99,active
6764,2025-01-26,Standard,14.99,active
6770,2025-01-28,Standard,14.99,active
6775,2025-01-24,Standard,14.99,active
6780,2025-01-25,Basic,9.99,active
6782,2025-01-27,Basic,9.99,active
6791,2025-01-27,Basic,9.99,active
6797,2025-01-24,Standard,14.99,active
6798,2025-01-29,Basic,9.99,active
6803,2025-01-23,Basic,9.99,active
6806,2025-01-25,Standard,14.99,active
6807,2025-01-28,Premium,19.99,active
6810,2025-01-26,Standard,14.99,active
6814,2025-01-25,Basic,9.99,active
6826,2025-01-28,Standard,14.99,active
6841,2025-01-28,Standard,14.99,active
6847,2025-01-23,Basic,9.99,active
6850,2025-01-23,Premium,19.99,active
6853,2025-01-23,Standard,14.99,active
6867,2025-01-24,Basic,9.99,active
6868,2025-01-28,Basic,9.99,active
6871,2025-01-25,Premium,19.99,active
6877,2025-01-27,Basic,9.99,active
6878,2025-01-26,Basic,9.99,active
6883,2025-01-24,Basic,9.99,active
6884,2025-01-24,Basic,9.99,active
6906,2025-01-26,Basic,9.99,active
6908,2025-01-24,Basic,9.99,active
6914,2025-01-26,Standard,14.99,active
6921,2025-01-30,Premium,19.99,active
6924,2025-01-27,Standard,14.99,active
6929,2025-01-29,Premium,19.99,active
6930,2025-01-29,Premium,19.99,active
6937,2025-01-24,Standard,14.99,active
6940,2025-01-25,Basic,9.99,active
6949,2025-01-24,Basic,9.99,active
6959,2025-01-25,Standard,14.99,active
6973,2025-01-25,Basic,9.99,active
6974,2025-01-30,Standard,14.99,active
6975,2025-01-24,Standard,14.99,active
6983,2025-01-27,Standard,14.99,active
6985,2025-01-25,Standard,14.99,active
6993,2025-01-27,Basic,9.99,active
6995,2025-01-27,Premium,19.99,active
6996,2025-01-28,Basic,9.99,active
7000,2025-01-30,Standard,14.99,active
7001,2025-01-29,Premium,19.99,active
7004,2025-01-24,Basic,9.99,active
7018,2025-01-30,Standard,14.99,active
7021,2025-01-26,Standard,14.99,active
7024,2025-01-29,Basic,9.99,active
7036,2025-01-28,Premium,19.99,active
7051,2025-01-29,Basic,9.99,active
7073,2025-01-25,Standard,14.99,active
7084,2025-01-27,Standard,14.99,active
7124,2025-01-30,Basic,9.99,active
7144,2025-01-24,Standard,14.99,active
7149,2025-01-27,Standard,14.99,active
7153,2025-01-24,Premium,19.99,active
7158,2025-01-30,Standard,14.99,active
7164,2025-01-29,Standard,14.99,active
7176,2025-01-28,Standard,14.99,active
7179,2025-01-29,Basic,9.99,active
7205,2025-01-29,Basic,9.99,active
7209,2025-01-30,Basic,9.99,active
7213,2025-01-26,Basic,9.99,active
7216,2025-01-26,Basic,9.99,active
7224,2025-01-31,Standard,14.99,active
7229,2025-01-28,Standard,14.99,active
7231,2025-01-25,Basic,9.99,active
7233,2025-01-27,Basic,9.99,active
7240,2025-01-28,Basic,9.99,active
7242,2025-01-30,Standard,14.99,active
7245,2025-01-30,Premium,19.99,active
7246,2025-01-27,Basic,9.99,active
7249,2025-01-26,Basic,9.99,active
7269,2025-01-28,Basic,9.99,active
7270,2025-01-28,Premium,19.99,active
7271,2025-01-28,Standard,14.99,active
7277,2025-01-30,Standard,14.99,active
7278,2025-01-30,Basic,9.99,active
7283,2025-01-28,Standard,14.99,active
7284,2025-01-25,Basic,9.99,active
7287,2025-01-26,Basic,9.99,active
7289,2025-01-31,Premium,19.99,active
7291,2025-01-28,Premium,19.99,active
7295,2025-01-29,Basic,9.99,active
7300,2025-01-27,Standard,14.99,active
7304,2025-01-25,Basic,9.99,active
7309,2025-01-31,Standard,14.99,active
7330,2025-01-27,Basic,9.99,active
7332,2025-01-30,Basic,9.99,active
7340,2025-01-31,Premium,19.99,active
7343,2025-01-30,Standard,14.99,active
7346,2025-01-28,Basic,9.99,active
7347,2025-01-30,Standard,14.99,active
7353,2025-01-29,Basic,9.99,active
7355,2025-01-27,Standard,14.99,active
7356,2025-01-26,Standard,14.99,active
7365,2025-01-28,Standard,14.99,active
7366,2025-01-25,Premium,19.99,active
7370,2025-01-27,Basic,9.99,active
7373,2025-01-28,Premium,19.99,active
7394,2025-01-25,Basic,9.99,active
7398,2025-01-31,Basic,9.99,active
7400,2025-01-31,Standard,14.99,active
7403,2025-01-26,Standard,14.99,active
7406,2025-01-31,Premium,19.99,active
